"event","host_city","year","host_country","event_url","section","artist","song","artist_url","artist_country","running_order","total_points","rank","qualified","winner"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Emmelie de Forest","Only Teardrops","https://eurovision.tv/participant/emmelie-de-forest","Denmark","18","281","1","FALSE","TRUE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Birgit","Et Uus Saaks Alguse","https://eurovision.tv/participant/birgit","Estonia","7","19","20","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Birgit","Et Uus Saaks Alguse","https://eurovision.tv/participant/birgit","Estonia","2","52","10","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Krista Siegfrids","Marry Me","https://eurovision.tv/participant/krista-siegfrids","Finland","4","13","24","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Krista Siegfrids","Marry Me","https://eurovision.tv/participant/krista-siegfrids","Finland","5","64","9","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Amandine Bourgeois","L'enfer Et Moi","https://eurovision.tv/participant/amandine-bourgeois","France","1","14","23","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Nodi Tatishvili & Sophie Gelovani","Waterfall","https://eurovision.tv/participant/nodi-tatishvili-sophie-gelovani","Georgia","25","50","15","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Nodi Tatishvili & Sophie Gelovani","Waterfall","https://eurovision.tv/participant/nodi-tatishvili-sophie-gelovani","Georgia","15","63","10","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Cascada","Glorious","https://eurovision.tv/participant/cascada","Germany","11","18","21","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Koza Mostra feat. Agathon Iakovidis","Alcohol Is Free","https://eurovision.tv/participant/koza-mostra-feat-agathon-iakovidis","Greece","9","121","2","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Koza Mostra feat. Agathon Iakovidis","Alcohol Is Free","https://eurovision.tv/participant/koza-mostra-feat-agathon-iakovidis","Greece","21","152","6","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","ByeAlex","Kedvesem (Zoohacker Remix)","https://eurovision.tv/participant/byealex","Hungary","12","66","8","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","ByeAlex","Kedvesem (Zoohacker Remix)","https://eurovision.tv/participant/byealex","Hungary","17","84","10","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Eythor Ingi","Ã‰g Ã LÃ­f","https://eurovision.tv/participant/eythor-ingi","Iceland","19","47","17","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Eythor Ingi","Ã‰g Ã LÃ­f","https://eurovision.tv/participant/eythor-ingi","Iceland","8","72","6","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Ryan Dolan","Only Love Survives","https://eurovision.tv/participant/ryan-dolan","Ireland","26","5","26","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Ryan Dolan","Only Love Survives","https://eurovision.tv/participant/ryan-dolan","Ireland","13","54","8","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Moran Mazor","Rak Bishvilo","https://eurovision.tv/participant/moran-mazor","Israel","10","40","14","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Marco Mengoni","L'Essenziale","https://eurovision.tv/participant/marco-mengoni","Italy","23","126","7","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","PeR","Here We Go","https://eurovision.tv/participant/per","Latvia","1","13","17","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Andrius Pojavis","Something","https://eurovision.tv/participant/andrius-pojavis","Lithuania","2","17","22","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Andrius Pojavis","Something","https://eurovision.tv/participant/andrius-pojavis","Lithuania","10","53","9","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Gianluca","Tomorrow","https://eurovision.tv/participant/gianluca","Malta","6","118","4","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Gianluca","Tomorrow","https://eurovision.tv/participant/gianluca","Malta","9","120","8","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Aliona Moon","O Mie","https://eurovision.tv/participant/aliona-moon","Moldova","3","71","11","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Aliona Moon","O Mie","https://eurovision.tv/participant/aliona-moon","Moldova","12","95","4","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Who See","Igranka","https://eurovision.tv/participant/who-see","Montenegro","9","41","12","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Anouk","Birds","https://eurovision.tv/participant/anouk","Netherlands","8","75","6","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Anouk","Birds","https://eurovision.tv/participant/anouk","Netherlands","13","114","9","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Esma & Lozano","Pred Da Se Razdeni","https://eurovision.tv/participant/esma-lozano","North Macedonia","3","28","16","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Margaret Berger","I Feed You My Love","https://eurovision.tv/participant/margaret-berger","Norway","13","120","3","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Margaret Berger","I Feed You My Love","https://eurovision.tv/participant/margaret-berger","Norway","24","191","4","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Cezar","It's My Life","https://eurovision.tv/participant/cezar","Romania","14","65","13","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Cezar","It's My Life","https://eurovision.tv/participant/cezar","Romania","17","83","5","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Dina Garipova","What If","https://eurovision.tv/participant/dina-garipova","Russia","6","156","2","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Dina Garipova","What If","https://eurovision.tv/participant/dina-garipova","Russia","10","174","5","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Valentina Monetta","Crisalide (Vola)","https://eurovision.tv/participant/valentina-monetta-1","San Marino","2","47","11","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Moje 3","Ljubav Je Svuda","https://eurovision.tv/participant/moje-3","Serbia","16","46","11","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Hannah","Straight Into Love","https://eurovision.tv/participant/hannah","Slovenia","3","8","16","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","ESDM","Contigo Hasta El Final (With You Until The End)","https://eurovision.tv/participant/esdm","Spain","5","8","25","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Robin Stjernberg","You","https://eurovision.tv/participant/robin-stjernberg","Sweden","16","62","14","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","second-semi-final","Takasa","You And Me","https://eurovision.tv/participant/takasa","Switzerland","16","41","13","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","first-semi-final","Zlata Ognevich","Gravity","https://eurovision.tv/participant/zlata-ognevich","Ukraine","7","140","3","TRUE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Zlata Ognevich","Gravity","https://eurovision.tv/participant/zlata-ognevich","Ukraine","22","214","3","FALSE","FALSE"
"Malmo 2013","Malmo","2013","Sweden","https://eurovision.tv/event/malmo-2013","grand-final","Bonnie Tyler","Believe In Me","https://eurovision.tv/participant/bonnie-tyler","United Kingdom","15","23","19","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Rona Nishliu","Suus","https://eurovision.tv/participant/rona-nishliu","Albania","5","146","2","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Rona Nishliu","Suus","https://eurovision.tv/participant/rona-nishliu","Albania","3","146","5","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Trackshittaz","Woki Mit Deim Popo","https://eurovision.tv/participant/trackshittaz","Austria","16","8","18","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Sabina Babayeva","When The Music Dies","https://eurovision.tv/participant/sabina-babayeva","Azerbaijan","13","150","4","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","second-semi-final","Litesound","We Are The Heroes","https://eurovision.tv/participant/litesound","Belarus","5","35","16","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Iris","Would You?","https://eurovision.tv/participant/iris","Belgium","8","16","17","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Maya Sar","Korake Ti Znam","https://eurovision.tv/participant/maya-sar","Bosnia & Herzegovina","5","55","18","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","second-semi-final","Maya Sar","Korake Ti Znam","https://eurovision.tv/participant/maya-sar","Bosnia & Herzegovina","17","77","6","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","second-semi-final","Sofi Marinova","Love Unlimited","https://eurovision.tv/participant/sofi-marinova","Bulgaria","8","45","11","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","second-semi-final","Nina BadriÄ‡","Nebo","https://eurovision.tv/participant/nina-badric","Croatia","10","42","12","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Ivi Adamou","La La Love","https://eurovision.tv/participant/ivi-adamou","Cyprus","8","65","16","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Ivi Adamou","La La Love","https://eurovision.tv/participant/ivi-adamou","Cyprus","12","91","7","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Soluna Samay","Should've Known Better","https://eurovision.tv/participant/soluna-samay","Denmark","15","21","23","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Soluna Samay","Should've Known Better","https://eurovision.tv/participant/soluna-samay","Denmark","13","63","9","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","second-semi-final","Ott Lepland","Kuula","https://eurovision.tv/participant/ott-lepland","Estonia","14","100","4","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Ott Lepland","Kuula","https://eurovision.tv/participant/ott-lepland","Estonia","11","120","6","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Pernilla","NÃ¤r Jag Blundar","https://eurovision.tv/participant/pernilla","Finland","9","41","12","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Anggun","Echo (You And I)","https://eurovision.tv/participant/anggun","France","9","21","22","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","second-semi-final","Anri Jokhadze","I'm A Joker","https://eurovision.tv/participant/anri-jokhadze","Georgia","12","36","14","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Roman Lob","Standing Still","https://eurovision.tv/participant/roman-lob","Germany","20","110","8","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Eleftheria Eleftheriou","Aphrodisiac","https://eurovision.tv/participant/eleftheria-eleftheriou","Greece","16","64","17","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Eleftheria Eleftheriou","Aphrodisiac","https://eurovision.tv/participant/eleftheria-eleftheriou","Greece","3","116","4","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Compact Disco","Sound Of Our Hearts","https://eurovision.tv/participant/compact-disco","Hungary","2","19","24","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Compact Disco","Sound Of Our Hearts","https://eurovision.tv/participant/compact-disco","Hungary","15","52","10","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Greta SalÃ³me & JÃ³nsi","Never Forget","https://eurovision.tv/participant/greta-salome-jonsi","Iceland","7","46","20","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Greta SalÃ³me & JÃ³nsi","Never Forget","https://eurovision.tv/participant/greta-salome-jonsi","Iceland","2","75","8","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Jedward","Waterline","https://eurovision.tv/participant/jedward-1","Ireland","23","46","19","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Jedward","Waterline","https://eurovision.tv/participant/jedward-1","Ireland","18","92","6","TRUE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Izabo","Time","https://eurovision.tv/participant/izabo","Israel","10","33","13","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","grand-final","Nina Zilli","L'Amore Ãˆ Femmina  (Out Of Love)","https://eurovision.tv/participant/nina-zilli","Italy","10","101","9","FALSE","FALSE"
"Baku 2012","Baku","2012","Azerbaijan","https://eurovision.tv/event/baku-2012","first-semi-final","Anmary","Beautiful Song","https://eurovision.tv/participant/anmary","Latvia","4","17","16","FALSE","FALSE"
